,file,string,begin,end,type
516,ES100420.xml,pseudotumor orbitario,1837,1858,C0085270
517,ES100363.xml,anorexia,83,91,C0003123
518,ES100363.xml,edema,134,139,C0013604
519,ES100363.xml,rectorragia,183,194,C0267596
520,ES100363.xml,edema con fóvea,233,248,C0333243
521,ES100363.xml,RS3PE,353,358,C2919482
522,ES100363.xml,edema,426,431,C0013604
523,ES100363.xml,lesiones,1367,1375,C0221198
524,ES100363.xml,infiltrado,1454,1464,C0332448
525,ES100363.xml,infiltrado,1570,1580,C0332448
526,ES100363.xml,bronquiectasias cilíndricas,1713,1740,C0264358
527,ES100363.xml,engrosamiento de língula y pleura,1768,1802,C0264545
528,ES100363.xml,engrosamiento,1838,1851,C0205400
529,ES100363.xml,hipertrofia prostática,1899,1921,C1739363
530,ES100363.xml,infiltración,2208,2220,C0332448
531,ES100363.xml,masa,2259,2263,C0577559
532,ES100363.xml,sangrado,2371,2379,C0019080
533,ES100363.xml,edema,2637,2642,C0013604
534,ES100363.xml,enfermedad de Poncet,2891,2911,C0553577
535,ES100363.xml,edema,3006,3011,C0013604
536,ES100001.xml,elevación progresiva de las cifras de PSA,46,87,C0178415
537,ES100001.xml,elevación del PSA,281,298,C0178415
538,ES100001.xml,lesión,381,387,C0221198
539,ES100001.xml,lesión,653,659,C0221198
540,ES100001.xml,ADK próstata,780,792,C0007112
541,ES100571.xml,deterioro del estado general,33,61,C0877211
542,ES100571.xml,astenia,63,70,C0004093
543,ES100571.xml,anorexia,72,80,C0003123
544,ES100571.xml,pérdida de peso,83,98,C1262477
545,ES100571.xml,adenocarcinoma de próstata,137,163,C0007112
546,ES100571.xml,cambio del ritmo intestinal,389,416,C0497179
547,ES100571.xml,diarrea,437,444,C0011991
548,ES100571.xml,estreñimiento,447,460,C0009806
549,ES100571.xml,dolores cólicos,463,478,C0423605
550,ES100571.xml,urgencia,506,514,C0581361
551,ES100571.xml,tenesmo defecatorio,517,536,C0232726
552,ES100571.xml,signos,677,683,C0311392
553,ES100571.xml,masas,698,703,C0577559
554,ES100571.xml,megalias,707,715,CUILESS
555,ES100571.xml,adenopatías,720,731,C0497156
556,ES100571.xml,fiebre,733,739,C0015967
557,ES100571.xml,leucocitosis,803,815,C0023518
558,ES100571.xml,estenosis,1575,1584,C1261287
559,ES100571.xml,inflamación aguda y crónica,1688,1715,C0021376
560,ES100571.xml,colitis,1833,1840,C0009319
561,ES100571.xml,engrosamiento,1912,1925,C0205400
562,ES100571.xml,adenopatías,2039,2050,C0497156
563,ES100571.xml,masas abdominales,2069,2086,C0000734
564,ES100571.xml,engrosamiento,2117,2130,C0205400
565,ES100571.xml,engrosamiento,2320,2333,C0205400
566,ES100571.xml,engrosamiento parietal,2505,2527,C3888534
567,ES100571.xml,enteritis,2579,2588,C0014335
568,ES100571.xml,deterioro progresivo del estado general,3056,3095,C0563273
569,ES100571.xml,enteritis,3496,3505,C0014335
570,ES100571.xml,eosinofilia,3517,3528,C0014457
571,ES100809.xml,alergias medicamentosas,65,88,C0013182
572,ES100809.xml,aplastamiento,208,221,C0332679
573,ES100809.xml,pérdida de consciencia,448,470,C0041657
574,ES100809.xml,contusión pulmonar,827,845,C0347625
575,ES100809.xml,fracturas costales de pelvis,855,883,C0149531
576,ES100809.xml,fractura,941,949,C0016658
577,ES100809.xml,diástasis,1005,1014,C0036679
578,ES100809.xml,policontusionado,1306,1322,CUILESS
579,ES100809.xml,signos,1570,1576,C0311392
580,ES100809.xml,irritación,1580,1590,C1706307
581,ES100809.xml,hematuria macroscópica,1616,1638,C0473237
582,ES100809.xml,hepatopatía aguda tóxica,2018,2042,C0348754
583,ES100809.xml,fallo hepático,2047,2061,C0085605
584,ES100809.xml,hepatomegalia,2079,2092,C0019209
585,ES100809.xml,ictericia,2099,2108,C0022346
586,ES100809.xml,dolor,2391,2396,C0030193
587,ES100809.xml,sintomatología vegetativa,2735,2760,CUILESS
588,ES100809.xml,distimia,2877,2885,C0013415
589,ES100410.xml,hiperlipemia,53,65,C0020473
590,ES100410.xml,disnea,184,190,C0013404
591,ES100410.xml,angina a pequeños esfuerzos,193,220,C0577698
592,ES100410.xml,enfermedad coronaria,316,336,C0010068
593,ES100410.xml,obstrucción,355,366,C0028778
594,ES100410.xml,insuficiencia renal,547,566,C0035078
595,ES100410.xml,síndrome general,682,698,CUILESS
596,ES100410.xml,astenia,703,710,C0004093
597,ES100410.xml,anorexia,713,721,C0003123
598,ES100410.xml,empeoramiento de su función renal,784,817,C0232807
599,ES100410.xml,eosinofilia,857,868,C0014457
600,ES100410.xml,insuficiencia renal aguda,919,944,C1565662
601,ES100410.xml,signos,1064,1070,C0311392
602,ES100410.xml,lívido reticularis,1131,1149,C0085642
603,ES100410.xml,émbolos de colesterol,1174,1195,C0149649
604,ES100410.xml,microhemorragia,1460,1475,C0859253
605,ES100410.xml,émbolos de colesterol,1506,1527,C0149649
606,ES100410.xml,émbolos,1575,1582,C0149649
607,ES100410.xml,insuficiencia cardíaca,1658,1680,C0018801
608,ES100410.xml,signos,1696,1702,C0311392
609,ES100410.xml,síntomas,1705,1713,C1457887
610,ES100410.xml,isquemia aguda periférica,1717,1742,C0235490
611,ES100410.xml,obnubilación,1783,1795,C0683369
612,ES100410.xml,émbolos de colesterol,1907,1928,C0149649
613,ES100412.xml,dolor ocular,72,84,C0151827
614,ES100412.xml,pérdida visual,107,121,CUILESS
615,ES100412.xml,masa,194,198,C0577559
616,ES100412.xml,glaucoma agudo,328,342,C0281773
617,ES100412.xml,masa,424,428,C0577559
618,ES100412.xml,melanoma ocular,587,602,CUILESS
619,ES100412.xml,masa,687,691,C0577559
620,ES100412.xml,melanoma de coroides,797,817,C0346388
621,ES100412.xml,diseminación metastásica,893,917,C0563521
622,ES100412.xml,invasión,1180,1188,CUILESS
623,ES100412.xml,masa,1551,1555,C0577559
624,ES100412.xml,proliferación,1720,1733,C0334094
625,ES100412.xml,focos hemorrágicos y necróticos,1936,1967,CUILESS
626,ES100412.xml,focos hemorrágicos,1936,1954,CUILESS
627,ES100412.xml,melanoma uveal,2030,2044,C0220633
628,ES100412.xml,perforación,2057,2068,C0549099
629,ES100002.xml,hipertrofia benigna de próstata,54,85,C1704272
630,ES100002.xml,hematuria,109,118,C0018965
631,ES100002.xml,ureteropielocaliectasia,208,231,CUILESS
632,ES100002.xml,anulación funcional de riñón,282,310,C0232807
633,ES100002.xml,alergias,551,559,C0020517
634,ES100002.xml,HTA,571,574,C0020538
635,ES100002.xml,Diabetes Mellitus tipo II,576,601,C0011860
636,ES100002.xml,Miocardiopatía hipertrófica,603,630,C0007194
637,ES100002.xml,Aneurisma carotídeo,632,651,C0340639
638,ES100002.xml,doloroso,763,771,CUILESS
639,ES100002.xml,megalias,776,784,CUILESS
640,ES100002.xml,signos,841,847,C0311392
641,ES100002.xml,carcinoma de células transicionales,1102,1137,C0007138
642,ES100002.xml,Defecto de replección a nivel de uréter,1203,1242,C0476379
643,ES100002.xml,infiltración,1316,1328,C0332448
644,ES100002.xml,Aneurisma de Aorta infrarrenal,1455,1485,C0741151
645,ES100002.xml,Atrofia hidronefrótica de riñón derecho,1487,1526,C4707574
646,ES100002.xml,adenopatías,1593,1604,C0497156
647,ES100002.xml,tumor de vías de uréter,1659,1682,C0153619
648,ES100002.xml,pielonefritis crónica,1883,1904,C0085697
649,ES100002.xml,lesión inflamatoria,1945,1964,C3872830
650,ES100002.xml,infiltrado,1998,2008,C0332448
651,ES100002.xml,erosión de urotelio,2044,2063,C4285682
652,ES100002.xml,HBP,2220,2223,C1704272
653,ES100994.xml,metrorragias,106,118,C0025874
654,ES100994.xml,osteoporosis,195,207,C0029456
655,ES100994.xml,fractura,418,426,C0016658
656,ES100994.xml,dolor mecánico,462,476,C0234252
657,ES100994.xml,dolor a la movilización,690,713,C2363726
658,ES100994.xml,alteraciones de la estática de pies,754,789,CUILESS
659,ES100994.xml,fractura de estrés en el 2o MTT,915,946,C2711739
660,ES100994.xml,edema,970,975,C0013604
661,ES100994.xml,osteoporosis,1524,1536,C0029456
662,ES100994.xml,dolor,1739,1744,C0030193
663,ES100994.xml,síntomas,1798,1806,C1457887
664,ES100994.xml,fractura de estrés,1921,1939,C0016664
665,ES100994.xml,edema,2035,2040,C0013604
666,ES100994.xml,tenosinovitis,2107,2120,C0039520
667,ES100994.xml,fracturas,2441,2450,C0016658
668,ES100994.xml,osteoporosis,2573,2585,C0029456
669,ES100994.xml,obesa,2639,2644,C0028754
670,ES100994.xml,traumatismos,2666,2678,C3263723
671,ES100994.xml,factores de riesgo,2688,2706,C0035648
672,ES100994.xml,dolor,2745,2750,C0030193
673,ES100994.xml,sobrecarga del pie izquierdo,3062,3090,CUILESS
674,ES100994.xml,fracturas de estrés,3128,3147,C0016664
675,ES100214.xml,fallo renal agudo,75,92,C0022660
676,ES100214.xml,shock séptico,95,108,C0036983
677,ES100214.xml,coagulación intravascular diseminada,174,210,C0012739
678,ES100214.xml,CID,212,215,C0012739
679,ES100214.xml,oligoanuria,295,307,C1963924
680,ES100605.xml,enfermedad de Hodgkin,60,81,C0019829
681,ES100605.xml,signos,160,166,C0311392
682,ES100605.xml,hemorragia digestiva,170,190,C0017181
683,ES100605.xml,melenas,192,199,C0025222
684,ES100605.xml,insuficiencia hepática aguda,414,442,C0162557
685,ES100605.xml,signos,448,454,C0311392
686,ES100605.xml,encefalopatía,458,471,C0085584
687,ES100605.xml,hemorragia digestiva masiva,474,501,C0585175
688,ES100605.xml,daño hepático,534,547,C0151763
689,ES100605.xml,lesiones,570,578,C0221198
690,ES100605.xml,lesión inflamatoria,677,696,C3872830
691,ES100163.xml,tumoración perineal,138,157,C0240715
692,ES100163.xml,antecedente traumático,309,331,C3263723
693,ES100163.xml,tumoración perineal,361,380,C0240715
694,ES100163.xml,hematoma perineal,555,572,C0473491
695,ES100177.xml,HTA esencial,43,55,C0085580
696,ES100177.xml,Hipercolesterolemia,95,114,C0020443
697,ES100177.xml,Litiasis,117,125,C0023869
698,ES100177.xml,hematoma,386,394,C0018944
699,ES100177.xml,dolor lumbar,440,452,C0024031
700,ES100177.xml,abombamiento,524,536,CUILESS
701,ES100177.xml,hematoma cutáneo,546,562,C0475852
702,ES100177.xml,hematoma,603,611,C0018944
703,ES100177.xml,Palidez,645,652,C0030232
704,ES100177.xml,hematoma,951,959,C0018944
705,ES100417.xml,estrabismo,68,78,C0038379
706,ES100417.xml,endotropía,89,99,CUILESS
707,ES100417.xml,hipertropía,122,133,C0020575
708,ES100417.xml,fijación excéntrica,379,398,C0262461
709,ES100417.xml,convulsiones febriles,438,459,C0009952
710,ES100417.xml,varicela,524,532,C0008049
711,ES100417.xml,síndrome de Alport,612,630,C1567741
712,ES100417.xml,lesiones,765,773,C0221198
713,ES100417.xml,retinocoroiditis,853,869,C0008513
714,ES100417.xml,atrofia parapapilar,1063,1082,C1719838
715,ES100417.xml,atrofia coriorretiniana,1110,1133,C4048273
716,ES100417.xml,ectasia escleral,1276,1292,C5234913
717,ES100417.xml,nistagmo,1329,1337,C0028738
718,ES100417.xml,lesiones oculares,1348,1365,C0743711
719,ES100417.xml,infección ocular,1437,1453,C0015403
720,ES100417.xml,coloboma macular,2547,2563,CUILESS
721,ES100417.xml,hipercalciuria,2714,2728,C0020438
722,ES100417.xml,hipomagnesemia,2731,2745,C0151723
723,ES100832.xml,endometriosis,73,86,C0014175
724,ES100832.xml,fiebre,128,134,C0015967
725,ES100832.xml,odinofagia,152,162,C0221150
726,ES100832.xml,vómitos,278,285,C0042963
727,ES100832.xml,deposiciones diarreicas,295,318,C0011991
728,ES100832.xml,síndrome febril,341,356,C0015967
729,ES100832.xml,empeoramiento del estado general,509,541,C0877211
730,ES100832.xml,hipotensión,547,558,C0020649
731,ES100832.xml,cefalea,578,585,C0018681
732,ES100832.xml,dorsalgia,588,597,C0004604
733,ES100832.xml,taquipnea,741,750,C0231835
734,ES100832.xml,taquicardia,763,774,C0039231
735,ES100832.xml,rigidez de nuca,903,918,C1320474
736,ES100832.xml,leucocitopenia,1017,1031,C0023530
737,ES100832.xml,acidosis metabólica,1045,1064,C0220981
738,ES100832.xml,exantema,1552,1560,C0015230
739,ES100832.xml,petequias,1667,1676,C0031256
740,ES100832.xml,Congestión pulmonar,1789,1808,C0242073
741,ES100832.xml,edema pulmonar,1822,1836,C0034063
742,ES100832.xml,Derrame pleural,1916,1931,C0032227
743,ES100832.xml,Derrame pericárdico,1941,1960,C0031039
744,ES100832.xml,derrame pleural,2574,2589,C0032227
745,ES100832.xml,congestión,3147,3157,C0700148
746,ES100832.xml,edema,3160,3165,C0013604
747,ES100832.xml,meningioma transicionalpsamomatoso,3196,3231,C0334607
748,ES100832.xml,hemorragia,3263,3273,C0019080
749,ES100832.xml,signos,3299,3305,C0311392
750,ES100832.xml,shock,3320,3325,C0036974
751,ES100832.xml,esplenomegalia,3420,3434,C0038002
752,ES100832.xml,miocarditis,3444,3455,C0027059
753,ES100832.xml,fallo multiorgánico,3636,3655,C0026766
754,ES100832.xml,septicemia,3674,3684,C0036690
755,ES100775.xml,fiebre,48,54,C0015967
756,ES100775.xml,adenopatía axilar,93,110,C0578735
757,ES100775.xml,adenopatía,421,431,C0497156
758,ES100775.xml,Enfermedad por Arañazo de Gato,444,474,C0007361
759,ES100775.xml,fiebre,578,584,C0015967
760,ES100946.xml,tumefacción,29,40,C0038999
761,ES100946.xml,lesión,120,126,C0221198
762,ES100946.xml,lesión,267,273,C0221198
763,ES100946.xml,destrucción de la cortical ósea,288,319,C0238790
764,ES100946.xml,ameloblastoma,364,377,C0002448
765,ES100946.xml,tumoración,537,547,C0577559
766,ES100946.xml,complicaciones,733,747,C0009566
767,ES100946.xml,pleomorfimso,2572,2584,C0032219
768,ES100946.xml,mitosis atípicas,2595,2611,CUILESS
769,ES100946.xml,PIN,2752,2755,C0282612
770,ES100946.xml,delección del brazo largo del cromosoma 22,3397,3439,C4511759
771,ES100947.xml,fumador,63,70,C0337664
772,ES100947.xml,enrojecimiento de la mucosa,339,366,C0858646
773,ES100947.xml,sangramiento,450,462,C0019080
774,ES100947.xml,defecto óseo periimplantario marginal,843,880,CUILESS
775,ES100947.xml,infiltrado,1602,1612,C0332448
776,ES100760.xml,LMC,51,54,C0023473
777,ES100760.xml,síntomas,183,191,C1457887
778,ES100760.xml,dolor,216,221,C0030193
779,ES100760.xml,quemazón,223,231,C0085624
780,ES100760.xml,hinchazón,234,243,C0038999
781,ES100760.xml,edemas,256,262,C0013604
782,ES100760.xml,lesiones,290,298,C0221198
783,ES100760.xml,astenia,870,877,C0004093
784,ES100760.xml,pancitopenia,979,991,C0030312
785,ES100760.xml,infiltración,996,1008,C0332448
786,ES100760.xml,crisis,1059,1065,C0231224
787,ES100760.xml,intolerancia,1575,1587,C0277585
788,ES100760.xml,dolor osteomuscular,1614,1633,C0026858
789,ES100760.xml,astenia,1635,1642,C0004093
790,ES100760.xml,elevación de tensión arterial,1645,1674,C0497247
791,ES100819.xml,migrañas,54,62,C0149931
792,ES100819.xml,ciática,75,82,C0036396
793,ES100819.xml,hernia discal,111,124,C0242362
794,ES100819.xml,complicaciones,1019,1033,C0009566
795,ES100819.xml,pérdida hemática,2048,2064,CUILESS
796,ES100819.xml,burbuja de gas,2613,2627,C0333139
797,ES100819.xml,discromatopsias,3362,3377,C0858618
798,ES100789.xml,espondiloartrosis,113,130,C0949691
799,ES100561.xml,signo,1015,1020,C0311392
800,ES100561.xml,síntoma,1023,1030,C1457887
801,ES100561.xml,pápula,1187,1193,C0332563
802,ES100561.xml,dolorosa,1217,1225,C0030193
803,ES100561.xml,adenopatías axilares,1296,1316,C0578735
804,ES100561.xml,lesión,1420,1426,C0221198
805,ES100561.xml,dermatitis granulomatosa,1607,1631,C0743086
806,ES100561.xml,necrosis,1637,1645,C0151799
807,ES100561.xml,dermatitis,1674,1684,C0011603
808,ES100561.xml,dermatitis granulomatosa,1743,1767,C0743086
809,ES100561.xml,dermatitis,1782,1792,C0011603
810,ES100561.xml,Tuberculosis Cutánea,2257,2277,C0041309
811,ES100978.xml,dificultad para caminar,32,55,C0311394
812,ES100978.xml,debilidad,100,109,C3714552
813,ES100978.xml,dolor,112,117,C0030193
814,ES100978.xml,lumbalgia,203,212,C0024031
815,ES100978.xml,cambios en la voz,237,254,C0518179
816,ES100978.xml,disfónica,272,281,C1527344
817,ES100978.xml,debilidad,349,358,C3714552
818,ES100978.xml,trastorno ocular,411,427,C0015397
819,ES100978.xml,labilidad emocional,500,519,C0085633
820,ES100978.xml,trastorno adaptativo,557,577,C0001546
821,ES100978.xml,calambres,614,623,C0026821
822,ES100978.xml,hipertenso,681,691,C0020538
823,ES100978.xml,diabético tipo 2,694,710,C0011860
824,ES100978.xml,Esclerosis lateral amiotrófica,781,811,C0002736
825,ES100978.xml,ELA,813,816,C0002736
826,ES100978.xml,Fasciculaciones linguales,937,962,C0239548
827,ES100978.xml,debilidad,967,976,C3714552
828,ES100978.xml,paraparesia,1022,1033,C0221166
829,ES100978.xml,debilidad,1109,1118,C3714552
830,ES100978.xml,déficit sensitivo,1146,1163,C0020580
831,ES100978.xml,Fasciculaciones,1304,1319,C0015644
832,ES100978.xml,Atrofia muscular,1372,1388,C0026846
833,ES100978.xml,enfermedad de motoneurona,1657,1682,C0085084
834,ES100978.xml,denervación,1829,1840,C0877271
835,ES100978.xml,enfermedad de motoneurona,1938,1963,C0085084
836,ES100978.xml,ELA,1974,1977,C0002736
837,ES100978.xml,ELA,2087,2090,C0002736
838,ES100978.xml,paraparesia,2366,2377,C0221166
839,ES100978.xml,atrofia muscular,2411,2427,C0026846
840,ES100978.xml,disfagia,2445,2453,C0011168
841,ES100978.xml,miopatía,2620,2628,C0026848
842,ES100978.xml,miopatía,2645,2653,C0026848
843,ES100978.xml,miopatía por cuerpos de inclusión,2699,2732,C0238190
844,ES100978.xml,enfermedad primaria del musculo esquelético,2853,2896,C1533847
845,ES100978.xml,denervación,2947,2958,C0877271
846,ES100978.xml,debilidad,3040,3049,C3714552
847,ES100978.xml,Atrofia,3096,3103,C0333641
848,ES100978.xml,Fasciculaciones,3174,3189,C0015644
849,ES100978.xml,afonía,3249,3255,C0003564
850,ES100978.xml,enfermedad de motoneurona,3298,3323,C0085084
851,ES100978.xml,ELA,3334,3337,C0002736
852,ES100978.xml,shock séptico,3524,3537,C0036983
853,ES100978.xml,complicaciones,3570,3584,C0009566
854,ES100978.xml,trastorno adaptativo,3692,3712,C0001546
855,ES100937.xml,fiebre,44,50,C0015967
856,ES100937.xml,irritabilidad,86,99,C0022107
857,ES100937.xml,mucosidad nasal,101,116,CUILESS
858,ES100937.xml,exantema,155,163,C0015230
859,ES100937.xml,infección bacteriana,566,586,C0004623
860,ES100937.xml,Febril,789,795,C0015967
861,ES100937.xml,irritabilidad,835,848,C0022107
862,ES100937.xml,exantema,898,906,C0015230
863,ES100937.xml,dificultad respiratoria,922,945,C0476273
864,ES100937.xml,infiltrados,1250,1261,C0332448
865,ES100937.xml,edema agudo de pulmón,1348,1369,C0155919
866,ES100937.xml,pancitopenia,1391,1403,C0030312
867,ES100937.xml,infección por parvovirus B19,1772,1800,C1959635
868,ES100937.xml,insuficiencia respiratoria,1802,1828,C0035229
869,ES100937.xml,pancitopenia,1831,1843,C0030312
870,ES100937.xml,complicaciones,1957,1971,C0009566
871,ES100937.xml,eritema infeccioso,2031,2049,C0085273
872,ES100513.xml,asimetría facial,43,59,C1306710
873,ES100513.xml,hipoplasia,72,82,C0243069
874,ES100513.xml,anquílosis,124,134,C0003090
875,ES100513.xml,retracción,165,175,C0332523
876,ES100513.xml,microrretrognatia,197,214,CUILESS
877,ES100513.xml,maloclusión,295,306,C0024636
878,ES100513.xml,bloque anquilótico de la articulación témporomandibular derecha,368,431,CUILESS
879,ES100063.xml,dolor en hipocondrio derecho,75,103,C0578057
880,ES100063.xml,alteración del hábito intestinal,146,178,C0497179
881,ES100063.xml,síndrome general,192,208,CUILESS
882,ES100063.xml,obesidad,329,337,C0028754
883,ES100063.xml,masas,570,575,C0577559
884,ES100063.xml,organomegalias,578,592,C4075263
885,ES100063.xml,leve dolor,604,614,C0278138
886,ES100063.xml,signo de Murphy,676,691,C0277977
887,ES100063.xml,tumoración,917,927,C0577559
888,ES100063.xml,metástasis hepáticas,1001,1021,C0563490
889,ES100063.xml,masa,1043,1047,C0577559
890,ES100063.xml,infiltración,1167,1179,C0332448
891,ES100063.xml,afectación ganglionar retroperitoneal,1216,1253,CUILESS
892,ES100063.xml,metástasis,1257,1267,C0027627
893,ES100063.xml,trombosis tumoral,1320,1337,C2242635
894,ES100063.xml,infiltración,1538,1550,C0332448
895,ES100063.xml,masa suprarrenal,1584,1600,C0342500
896,ES100063.xml,tumoración,1776,1786,C0577559
897,ES100063.xml,complicaciones,2171,2185,C0009566
898,ES100063.xml,proliferación,2513,2526,C0334094
899,ES100063.xml,invasión,2779,2787,CUILESS
900,ES100063.xml,LEIOMIOSARCOMA,2872,2886,C0023269
901,ES100705.xml,fístula oronasal,100,116,C1299894
902,ES100705.xml,dehiscencia,343,354,C0149663
903,ES100705.xml,fístula oronasal,356,372,C1299894
904,ES100705.xml,rinofonía,388,397,C0751513
905,ES100705.xml,reflujo nasal,400,413,CUILESS
906,ES100705.xml,fístula oronasal,475,491,C1299894
907,ES100705.xml,fístula,919,926,C0016169
908,ES100705.xml,fístula oronasal,1440,1456,C1299894
909,ES100705.xml,isquemia,1614,1622,C0022116
910,ES100705.xml,dehiscencia,1753,1764,C0149663
911,ES100659.xml,diabetes,64,72,C0011849
912,ES100659.xml,pancreatitis aguda,94,112,C0001339
913,ES100659.xml,dolor agudo en hemiabdomen,161,187,C0740577
914,ES100659.xml,náuseas,200,207,C0027497
915,ES100659.xml,síntomas,219,227,C1457887
916,ES100659.xml,irritación,305,315,C1706307
917,ES100659.xml,síncope,455,462,C0039070
918,ES100659.xml,pseudoquiste pancreático hemorrágico,616,652,C5243899
919,ES100840.xml,bocio difuso,36,48,C0342114
920,ES100840.xml,mioma uterino,67,80,C0042133
921,ES100840.xml,dolor abdominal,208,223,C0000737
922,ES100840.xml,distensión abdominal,241,261,C0000731
923,ES100840.xml,deposiciones líquidas,271,292,C2129214
924,ES100840.xml,cicatrices,567,577,C2004491
925,ES100840.xml,doloroso,605,613,CUILESS
926,ES100840.xml,signos,699,705,C0311392
927,ES100840.xml,irritación,709,719,C1706307
928,ES100840.xml,masas,746,751,C0577559
929,ES100840.xml,visceromegalias,755,770,C0042782
930,ES100840.xml,peristaltismo disminuido,772,796,C0232475
931,ES100840.xml,leucocitosis,845,857,C0023518
932,ES100840.xml,dilatación,1083,1093,C0012359
933,ES100840.xml,calcificaciones,1199,1214,C0006663
934,ES100840.xml,mioma,1238,1243,C0027086
935,ES100840.xml,hiperperistaltismo,1298,1316,C0232474
936,ES100840.xml,líquido libre,1344,1357,C0013687
937,ES100840.xml,dilatación,1432,1442,C0012359
938,ES100840.xml,acumulación de líquido libre,1615,1643,C0013687
939,ES100840.xml,calcificaciones,1693,1708,C0006663
940,ES100840.xml,dilatación,2065,2075,C0012359
941,ES100840.xml,engrosamiento,2092,2105,C0205400
942,ES100840.xml,retracción,2196,2206,C0332523
943,ES100840.xml,adenopatías,2233,2244,C0497156
944,ES100840.xml,adherencias,2584,2595,C0001511
945,ES100840.xml,fibrosis,2598,2606,C0016059
946,ES100840.xml,estroma endometrial,2717,2736,C0334695
947,ES100840.xml,fibrosis,2801,2809,C0016059
948,ES100840.xml,hipertrofia,2839,2850,C0020564
949,ES100840.xml,lesión,2900,2906,C0221198
950,ES100840.xml,endometriosis ileocecal,2951,2974,C0269115
951,ES100840.xml,complicaciones,3023,3037,C0009566
952,ES100713.xml,tumoración,84,94,C0577559
953,ES100713.xml,traumatismo,203,214,C3263723
954,ES100713.xml,lesión,254,260,C0221198
955,ES100713.xml,lesión,430,436,C0221198
956,ES100713.xml,calcificación,472,485,C0006663
957,ES100713.xml,lesión medular redondeada,571,596,C1268661
958,ES100713.xml,infiltración,673,685,C0332448
959,ES100713.xml,lesión osteolítica,753,771,C0302313
960,ES100713.xml,infiltración de partes blandas,857,887,C0349679
961,ES100713.xml,lesión vascular,977,992,C0158570
962,ES100713.xml,lesión,1240,1246,C0221198
963,ES100713.xml,hemangioma,1730,1740,C0018916
964,ES100713.xml,malformación venosa intraósea,1914,1943,C1847197
965,ES100896.xml,llanto persistente,61,79,C0438697
966,ES100896.xml,tos,81,84,C0010200
967,ES100896.xml,dificultad respiratoria,94,117,C0476273
968,ES100896.xml,vómitos,162,169,C0042963
969,ES100896.xml,rechazo parcial de la alimentación,171,205,CUILESS
970,ES100896.xml,rinorrea,208,216,C1260880
971,ES100896.xml,broncoespasmo,289,302,C0006266
972,ES100896.xml,asma,359,363,C0004096
973,ES100896.xml,irritable,679,688,C0022107
974,ES100896.xml,respiración entrecortada,743,767,C1313952
975,ES100896.xml,sibilancias espiratorias,881,905,C0231875
976,ES100896.xml,hiperémica,999,1009,C0020452
977,ES100896.xml,hiperemia,1073,1082,C0020452
978,ES100896.xml,atrapamiento aéreo,1264,1282,C0231819
979,ES100896.xml,enfisema subcutáneo,1362,1381,C0038536
980,ES100896.xml,neumomediastino,1429,1444,C0025062
981,ES100896.xml,broncoespasmo,1456,1469,C0006266
982,ES100896.xml,signos,1686,1692,C0311392
983,ES100896.xml,síntomas,1696,1704,C1457887
984,ES100896.xml,dificultad respiratoria,1708,1731,C0476273
985,ES100064.xml,disestesia facial,50,67,C3697179
986,ES100064.xml,ptosis palpebral izquierda,70,96,C2143081
987,ES100064.xml,proptosis del globo ocular del mismo lado,99,140,CUILESS
988,ES100064.xml,hipertensión arterial,170,191,C0020538
989,ES100064.xml,ulcus duodenal,230,244,C0013295
990,ES100064.xml,poliposis,265,274,C0013295
991,ES100064.xml,adenocarcinoma prostático,335,360,C0007112
992,ES100064.xml,metástasis óseas,501,517,C0153690
993,ES100064.xml,adormecimiento facial derecho,752,781,C4543254
994,ES100064.xml,ptosis palpebral izquierda,841,867,C2143081
995,ES100064.xml,protrusión,876,886,C0333056
996,ES100064.xml,diplopía,907,915,C0012569
997,ES100064.xml,dolor facial ni ocular,917,939,C0151827
998,ES100064.xml,dolor facial,917,929,C0015468
999,ES100064.xml,ptosis palpebral izquierda,1035,1061,C2143081
1000,ES100064.xml,salida del ojo del mismo lado,1066,1095,CUILESS
1001,ES100064.xml,soplo,1101,1106,CUILESS
1002,ES100064.xml,paresia,1121,1128,C0427055
1003,ES100064.xml,alteraciones en la sensibilidad de la mitad derecha de la cara,1180,1242,C0239517
1004,ES100064.xml,lesiones isquémicas,1489,1508,C0349419
1005,ES100064.xml,masa,1528,1532,C0577559
1006,ES100064.xml,ocupación del seno frontal,1691,1717,C0345672
1007,ES100064.xml,masa,1736,1740,C0577559
1008,ES100064.xml,infiltración,1854,1866,C0332448
1009,ES100064.xml,obliteración de la grasa,1871,1895,C0015668
1010,ES100064.xml,proptosis,1965,1974,C0015300
1011,ES100064.xml,masa,2003,2007,C0577559
1012,ES100064.xml,interrupción del suelo de la órbita derecha,2127,2170,C0339151
1013,ES100064.xml,invasión,2173,2181,CUILESS
1014,ES100064.xml,infiltración,2411,2423,C0332448
1015,ES100064.xml,alteraciones viscerales,2455,2478,CUILESS
1016,ES100064.xml,metástasis,2499,2509,C0027627
1017,ES100064.xml,afectación orbitaria extraconal inferior derecha y superior izquierda,2593,2662,CUILESS
1018,ES100064.xml,ceguera,2715,2722,C0456909
1019,ES100273.xml,hipertensa,39,49,C0020538
1020,ES100273.xml,diabética,51,60,C0011849
1021,ES100273.xml,obesa,62,67,C0028754
1022,ES100273.xml,dislipémica,69,80,C0242339
1023,ES100273.xml,enfermedad renal crónica,87,111,C1561643
