file,id,type,role,target
ES100284.xml,5563,EVENTTLINKLink,CONTAINS,5221
ES100284.xml,5581,EVENTTLINKLink,OVERLAP,5327
ES100284.xml,5584,EVENTTLINKLink,OVERLAP,5361
ES100284.xml,5569,EVENTTLINKLink,CONTAINS,5293
ES100284.xml,5575,EVENTTLINKLink,ENDS-ON,5327
ES100736.xml,9987,TIMEX3TimexLinkLink,CONTAINS,8332
ES100736.xml,10011,TIMEX3TimexLinkLink,CONTAINS,8419
ES100736.xml,10017,TIMEX3TimexLinkLink,CONTAINS,8455
ES100736.xml,10449,TIMEX3TimexLinkLink,CONTAINS,8724
ES100736.xml,10452,TIMEX3TimexLinkLink,CONTAINS,8654
ES100736.xml,10113,TIMEX3TimexLinkLink,CONTAINS,8794
ES100736.xml,10143,TIMEX3TimexLinkLink,ENDS-ON,8885
ES100736.xml,10146,TIMEX3TimexLinkLink,BEGINS-ON,8866
ES100736.xml,10165,TIMEX3TimexLinkLink,ENDS-ON,8936
ES100736.xml,10569,TIMEX3TimexLinkLink,BEFORE,9699
ES100736.xml,10572,TIMEX3TimexLinkLink,CONTAINS,9661
ES100736.xml,10575,TIMEX3TimexLinkLink,CONTAINS,9680
ES100736.xml,10303,TIMEX3TimexLinkLink,CONTAINS,9716
ES100736.xml,10335,TIMEX3TimexLinkLink,CONTAINS,9809
ES100736.xml,10338,TIMEX3TimexLinkLink,CONTAINS,9858
ES100736.xml,10355,TIMEX3TimexLinkLink,ENDS-ON,9894
ES100736.xml,10358,TIMEX3TimexLinkLink,BEGINS-ON,9932
ES100736.xml,10361,TIMEX3TimexLinkLink,CONTAINS,9913
ES100736.xml,10369,TIMEX3TimexLinkLink,CONTAINS,9951
ES100736.xml,10381,EVENTTLINKLink,BEFORE,8419
ES100736.xml,10384,EVENTTLINKLink,BEFORE,8366
ES100736.xml,9993,EVENTTLINKLink,CONTAINS,8332
ES100736.xml,9999,EVENTTLINKLink,BEFORE,8383
ES100736.xml,10005,EVENTTLINKLink,CONTAINS,8400
ES100736.xml,10391,EVENTTLINKLink,OVERLAP,8436
ES100736.xml,10394,EVENTTLINKLink,SIMULTANEOUS,8455
ES100736.xml,10401,EVENTTLINKLink,CONTAINS,8472
ES100736.xml,10404,EVENTTLINKLink,OVERLAP,8510
ES100736.xml,10407,EVENTTLINKLink,CONTAINS,8491
ES100736.xml,10415,EVENTTLINKLink,OVERLAP,8527
ES100736.xml,10421,EVENTTLINKLink,OVERLAP,8563
ES100736.xml,10424,EVENTTLINKLink,BEFORE,8544
ES100736.xml,10431,EVENTTLINKLink,SIMULTANEOUS,8580
ES100736.xml,10434,EVENTTLINKLink,SIMULTANEOUS,8635
ES100736.xml,10437,EVENTTLINKLink,BEFORE,8089
ES100736.xml,10440,EVENTTLINKLink,SIMULTANEOUS,8599
ES100736.xml,10053,EVENTTLINKLink,SIMULTANEOUS,8616
ES100736.xml,10077,EVENTTLINKLink,BEFORE,8671
ES100736.xml,10083,EVENTTLINKLink,BEFORE,8688
ES100736.xml,10089,EVENTTLINKLink,BEFORE,8705
ES100736.xml,10101,EVENTTLINKLink,CONTAINS,8741
ES100736.xml,10107,EVENTTLINKLink,BEFORE,8724
ES100736.xml,10095,EVENTTLINKLink,CONTAINS,8760
ES100736.xml,10459,EVENTTLINKLink,BEFORE,8830
ES100736.xml,10462,EVENTTLINKLink,OVERLAP,8811
ES100736.xml,10465,EVENTTLINKLink,BEFORE,8724
ES100736.xml,10473,EVENTTLINKLink,BEFORE,8885
ES100736.xml,10476,EVENTTLINKLink,SIMULTANEOUS,8847
ES100736.xml,10483,EVENTTLINKLink,BEFORE,8936
ES100736.xml,10153,EVENTTLINKLink,CONTAINS,8885
ES100736.xml,10159,EVENTTLINKLink,CONTAINS,8936
ES100736.xml,10489,EVENTTLINKLink,BEFORE,9023
ES100736.xml,10492,EVENTTLINKLink,CONTAINS,8953
ES100736.xml,10171,EVENTTLINKLink,ENDS-ON,8970
ES100736.xml,10177,EVENTTLINKLink,CONTAINS,8987
ES100736.xml,10183,EVENTTLINKLink,SIMULTANEOUS,8987
ES100736.xml,10499,EVENTTLINKLink,BEFORE,9057
ES100736.xml,10195,EVENTTLINKLink,CONTAINS,9023
ES100736.xml,10505,EVENTTLINKLink,BEFORE,9146
ES100736.xml,10201,EVENTTLINKLink,SIMULTANEOUS,9110
ES100736.xml,10204,EVENTTLINKLink,CONTAINS,9057
ES100736.xml,10211,EVENTTLINKLink,BEFORE,9146
ES100736.xml,10511,EVENTTLINKLink,BEFORE,9199
ES100736.xml,10217,EVENTTLINKLink,CONTAINS,9146
ES100736.xml,10220,EVENTTLINKLink,SIMULTANEOUS,9180
ES100736.xml,10227,EVENTTLINKLink,SIMULTANEOUS,9216
ES100736.xml,10230,EVENTTLINKLink,BEFORE,9235
ES100736.xml,10237,EVENTTLINKLink,CONTAINS,9235
ES100736.xml,10240,EVENTTLINKLink,SIMULTANEOUS,9271
ES100736.xml,10517,EVENTTLINKLink,CONTAINS,9199
ES100736.xml,10520,EVENTTLINKLink,SIMULTANEOUS,9307
ES100736.xml,10523,EVENTTLINKLink,CONTAINS,9326
ES100736.xml,10531,EVENTTLINKLink,BEFORE,9398
ES100736.xml,10247,EVENTTLINKLink,CONTAINS,9326
ES100736.xml,10250,EVENTTLINKLink,SIMULTANEOUS,9379
ES100736.xml,10537,EVENTTLINKLink,BEFORE,9415
ES100736.xml,10540,EVENTTLINKLink,BEFORE,9468
ES100736.xml,10257,EVENTTLINKLink,BEFORE,9432
ES100736.xml,10263,EVENTTLINKLink,CONTAINS,9432
ES100736.xml,10547,EVENTTLINKLink,BEFORE,9519
ES100736.xml,10269,EVENTTLINKLink,BEFORE,9468
ES100736.xml,10275,EVENTTLINKLink,BEFORE,9468
ES100736.xml,10553,EVENTTLINKLink,BEFORE,9572
ES100736.xml,10281,EVENTTLINKLink,CONTAINS,9519
ES100736.xml,10559,EVENTTLINKLink,SIMULTANEOUS,9606
ES100736.xml,10562,EVENTTLINKLink,BEFORE,8125
ES100736.xml,10287,EVENTTLINKLink,ENDS-ON,9572
ES100736.xml,10293,EVENTTLINKLink,SIMULTANEOUS,9642
ES100736.xml,10296,EVENTTLINKLink,CONTAINS,9606
ES100736.xml,10583,EVENTTLINKLink,BEFORE,8143
ES100736.xml,10586,EVENTTLINKLink,BEFORE,9716
ES100736.xml,10589,EVENTTLINKLink,CONTAINS,9735
ES100736.xml,10592,EVENTTLINKLink,CONTAINS,9773
ES100736.xml,10595,EVENTTLINKLink,BEFORE,9951
ES100736.xml,10598,EVENTTLINKLink,CONTAINS,9754
ES100736.xml,10309,EVENTTLINKLink,CONTAINS,9773
ES100736.xml,10323,EVENTTLINKLink,CONTAINS,9809
ES100736.xml,10329,EVENTTLINKLink,CONTAINS,9809
ES100736.xml,10345,EVENTTLINKLink,ENDS-ON,9875
ES100736.xml,10348,EVENTTLINKLink,ENDS-ON,9894
ES100736.xml,10375,EVENTTLINKLink,CONTAINS,9951
ES100050.xml,3132,TIMEX3TimexLinkLink,CONTAINS,2487
ES100050.xml,3116,EVENTTLINKLink,BEFORE,2453
ES100050.xml,3138,EVENTTLINKLink,BEFORE,2525
ES100050.xml,3122,EVENTTLINKLink,CONTAINS,2453
ES100050.xml,3125,EVENTTLINKLink,CONTAINS,2487
ES100050.xml,3144,EVENTTLINKLink,CONTAINS,2525
ES100050.xml,3194,EVENTTLINKLink,CONTAINS,2453
ES100050.xml,3197,EVENTTLINKLink,CONTAINS,2578
ES100050.xml,3204,EVENTTLINKLink,SIMULTANEOUS,2595
ES100050.xml,3207,EVENTTLINKLink,BEFORE,2614
ES100050.xml,3150,EVENTTLINKLink,CONTAINS,2614
ES100050.xml,3153,EVENTTLINKLink,CONTAINS,2650
ES100050.xml,3174,EVENTTLINKLink,CONTAINS,2686
ES100050.xml,3177,EVENTTLINKLink,CONTAINS,2667
ES100050.xml,3214,EVENTTLINKLink,SIMULTANEOUS,2741
ES100050.xml,3217,EVENTTLINKLink,SIMULTANEOUS,2722
ES100050.xml,3220,EVENTTLINKLink,SIMULTANEOUS,2760
ES100050.xml,3223,EVENTTLINKLink,CONTAINS,2614
ES100050.xml,3232,EVENTTLINKLink,CONTAINS,2815
ES100050.xml,3235,EVENTTLINKLink,CONTAINS,2705
ES100050.xml,3238,EVENTTLINKLink,CONTAINS,2796
ES100050.xml,3241,EVENTTLINKLink,CONTAINS,2834
ES100050.xml,3250,EVENTTLINKLink,BEFORE,2851
ES100050.xml,3256,EVENTTLINKLink,CONTAINS,2980
ES100050.xml,3259,EVENTTLINKLink,OVERLAP,3018
ES100050.xml,3262,EVENTTLINKLink,SIMULTANEOUS,2887
ES100050.xml,3265,EVENTTLINKLink,CONTAINS,2961
ES100050.xml,3268,EVENTTLINKLink,CONTAINS,2851
ES100050.xml,3271,EVENTTLINKLink,CONTAINS,2999
ES100050.xml,3274,EVENTTLINKLink,SIMULTANEOUS,2942
ES100050.xml,3164,EVENTTLINKLink,CONTAINS,2904
ES100050.xml,3167,EVENTTLINKLink,CONTAINS,2923
ES100050.xml,3180,EVENTTLINKLink,CONTAINS,3035
ES100050.xml,3183,EVENTTLINKLink,SIMULTANEOUS,3054
ES100050.xml,3186,EVENTTLINKLink,SIMULTANEOUS,3073
ES100642.xml,2426,TIMEX3TimexLinkLink,BEFORE,2133
ES100642.xml,2429,TIMEX3TimexLinkLink,CONTAINS,2006
ES100642.xml,2432,TIMEX3TimexLinkLink,CONTAINS,2023
ES100642.xml,2398,TIMEX3TimexLinkLink,ENDS-ON,2133
ES100642.xml,2336,EVENTTLINKLink,BEFORE,1862
ES100642.xml,2354,EVENTTLINKLink,CONTAINS,1932
ES100642.xml,2357,EVENTTLINKLink,CONTAINS,1951
ES100642.xml,2360,EVENTTLINKLink,CONTAINS,1913
ES100642.xml,2342,EVENTTLINKLink,CONTAINS,1845
ES100642.xml,2348,EVENTTLINKLink,BEFORE,1879
ES100642.xml,2416,EVENTTLINKLink,BEFORE,1819
ES100642.xml,2419,EVENTTLINKLink,BEFORE,1845
ES100642.xml,2374,EVENTTLINKLink,CONTAINS,2042
ES100642.xml,2377,EVENTTLINKLink,CONTAINS,2061
ES100642.xml,2384,EVENTTLINKLink,SIMULTANEOUS,2114
ES100642.xml,2387,EVENTTLINKLink,SIMULTANEOUS,2095
ES100642.xml,2390,EVENTTLINKLink,BEGINS-ON,2061
ES100642.xml,2440,EVENTTLINKLink,CONTAINS,2207
ES100642.xml,2443,EVENTTLINKLink,BEFORE,2300
ES100642.xml,2446,EVENTTLINKLink,CONTAINS,2281
ES100642.xml,2449,EVENTTLINKLink,CONTAINS,2226
ES100642.xml,2452,EVENTTLINKLink,CONTAINS,2245
ES100642.xml,2455,EVENTTLINKLink,CONTAINS,2150
ES100642.xml,2458,EVENTTLINKLink,CONTAINS,2169
ES100642.xml,2461,EVENTTLINKLink,CONTAINS,2188
ES100642.xml,2404,EVENTTLINKLink,BEFORE,2262
ES100642.xml,2410,EVENTTLINKLink,BEFORE,2317
ES100091.xml,6278,TIMEX3TimexLinkLink,CONTAINS,5019
ES100091.xml,6534,TIMEX3TimexLinkLink,CONTAINS,5159
ES100091.xml,6310,TIMEX3TimexLinkLink,CONTAINS,5271
ES100091.xml,6313,TIMEX3TimexLinkLink,ENDS-ON,5178
ES100091.xml,6316,TIMEX3TimexLinkLink,CONTAINS,5233
ES100091.xml,6319,TIMEX3TimexLinkLink,CONTAINS,5214
ES100091.xml,6322,TIMEX3TimexLinkLink,CONTAINS,5195
ES100091.xml,6325,TIMEX3TimexLinkLink,CONTAINS,5252
ES100091.xml,6486,TIMEX3TimexLinkLink,ENDS-ON,6200
ES100091.xml,6489,TIMEX3TimexLinkLink,BEGINS-ON,6181
ES100091.xml,6248,EVENTTLINKLink,CONTAINS,4932
ES100091.xml,6254,EVENTTLINKLink,CONTAINS,4932
ES100091.xml,6260,EVENTTLINKLink,CONTAINS,4932
ES100091.xml,6266,EVENTTLINKLink,CONTAINS,4932
ES100091.xml,6272,EVENTTLINKLink,CONTAINS,4932
ES100091.xml,6508,EVENTTLINKLink,CONTAINS,5072
ES100091.xml,6511,EVENTTLINKLink,OVERLAP,5053
ES100091.xml,6514,EVENTTLINKLink,CONTAINS,4932
ES100091.xml,6522,EVENTTLINKLink,OVERLAP,5089
ES100091.xml,6528,EVENTTLINKLink,CONTAINS,5159
ES100091.xml,6540,EVENTTLINKLink,CONTAINS,5159
ES100091.xml,6543,EVENTTLINKLink,OVERLAP,5142
ES100091.xml,6546,EVENTTLINKLink,OVERLAP,5123
ES100091.xml,6554,EVENTTLINKLink,BEFORE,5178
ES100091.xml,6560,EVENTTLINKLink,BEFORE,5413
ES100091.xml,6284,EVENTTLINKLink,CONTAINS,5326
ES100091.xml,6287,EVENTTLINKLink,CONTAINS,5375
ES100091.xml,6290,EVENTTLINKLink,CONTAINS,5307
ES100091.xml,6293,EVENTTLINKLink,CONTAINS,5288
ES100091.xml,6296,EVENTTLINKLink,CONTAINS,5345
ES100091.xml,6299,EVENTTLINKLink,CONTAINS,5394
ES100091.xml,6566,EVENTTLINKLink,CONTAINS,5485
ES100091.xml,6569,EVENTTLINKLink,BEFORE,5527
ES100091.xml,6336,EVENTTLINKLink,CONTAINS,5413
ES100091.xml,6339,EVENTTLINKLink,CONTAINS,5466
ES100091.xml,6346,EVENTTLINKLink,CONTAINS,5485
ES100091.xml,6576,EVENTTLINKLink,CONTAINS,5544
ES100091.xml,6579,EVENTTLINKLink,CONTAINS,5599
ES100091.xml,6358,EVENTTLINKLink,CONTAINS,5544
ES100091.xml,6586,EVENTTLINKLink,BEFORE,5616
ES100091.xml,6592,EVENTTLINKLink,BEFORE,5633
ES100091.xml,6595,EVENTTLINKLink,BEFORE,5670
ES100091.xml,6602,EVENTTLINKLink,BEFORE,5723
ES100091.xml,6382,EVENTTLINKLink,SIMULTANEOUS,5704
ES100091.xml,6385,EVENTTLINKLink,CONTAINS,5670
ES100091.xml,6608,EVENTTLINKLink,BEFORE,5757
ES100091.xml,6392,EVENTTLINKLink,CONTAINS,5723
ES100091.xml,6614,EVENTTLINKLink,BEFORE,5808
ES100091.xml,6398,EVENTTLINKLink,CONTAINS,5757
ES100091.xml,6404,EVENTTLINKLink,CONTAINS,5757
ES100091.xml,6620,EVENTTLINKLink,BEFORE,5825
ES100091.xml,6623,EVENTTLINKLink,BEFORE,5844
ES100091.xml,6630,EVENTTLINKLink,BEFORE,5971
ES100091.xml,6422,EVENTTLINKLink,ENDS-ON,5844
ES100091.xml,6425,EVENTTLINKLink,BEFORE,5916
ES100091.xml,6428,EVENTTLINKLink,BEFORE,5897
ES100091.xml,6431,EVENTTLINKLink,CONTAINS,5878
ES100091.xml,6440,EVENTTLINKLink,BEFORE,5971
ES100091.xml,6636,EVENTTLINKLink,BEFORE,5988
ES100091.xml,6639,EVENTTLINKLink,BEFORE,6113
ES100091.xml,6446,EVENTTLINKLink,SIMULTANEOUS,6005
ES100091.xml,6452,EVENTTLINKLink,CONTAINS,6041
ES100091.xml,6455,EVENTTLINKLink,CONTAINS,6022
ES100091.xml,6462,EVENTTLINKLink,CONTAINS,6005
ES100091.xml,6468,EVENTTLINKLink,CONTAINS,6005
ES100091.xml,6646,EVENTTLINKLink,BEFORE,6164
ES100091.xml,6649,EVENTTLINKLink,BEFORE,6094
ES100091.xml,6474,EVENTTLINKLink,BEFORE,6113
ES100091.xml,6480,EVENTTLINKLink,BEFORE,6164
ES100091.xml,6502,EVENTTLINKLink,BEFORE,6200
ES100091.xml,6496,EVENTTLINKLink,SIMULTANEOUS,6217
ES100278.xml,9165,TIMEX3TimexLinkLink,SIMULTANEOUS,7559
ES100278.xml,9377,TIMEX3TimexLinkLink,BEGINS-ON,8924
ES100278.xml,9380,TIMEX3TimexLinkLink,ENDS-ON,8941
ES100278.xml,9387,TIMEX3TimexLinkLink,CONTAINS,8969
ES100278.xml,9390,TIMEX3TimexLinkLink,ENDS-ON,8988
ES100278.xml,9619,TIMEX3TimexLinkLink,CONTAINS,9060
ES100278.xml,9622,TIMEX3TimexLinkLink,BEFORE,9098
ES100278.xml,9625,TIMEX3TimexLinkLink,CONTAINS,9024
ES100278.xml,9628,TIMEX3TimexLinkLink,CONTAINS,9079
ES100278.xml,9143,EVENTTLINKLink,CONTAINS,7360
ES100278.xml,9409,EVENTTLINKLink,SIMULTANEOUS,7413
ES100278.xml,9412,EVENTTLINKLink,CONTAINS,7360
ES100278.xml,9415,EVENTTLINKLink,CONTAINS,7432
ES100278.xml,9423,EVENTTLINKLink,OVERLAP,7578
ES100278.xml,9426,EVENTTLINKLink,BEFORE,7559
ES100278.xml,9149,EVENTTLINKLink,CONTAINS,7485
ES100278.xml,9152,EVENTTLINKLink,CONTAINS,7432
ES100278.xml,9159,EVENTTLINKLink,CONTAINS,7485
ES100278.xml,9433,EVENTTLINKLink,CONTAINS,7595
ES100278.xml,9439,EVENTTLINKLink,CONTAINS,7612
ES100278.xml,9442,EVENTTLINKLink,BEFORE,7648
ES100278.xml,9171,EVENTTLINKLink,CONTAINS,7595
ES100278.xml,9456,EVENTTLINKLink,CONTAINS,7775
ES100278.xml,9459,EVENTTLINKLink,CONTAINS,7720
ES100278.xml,9462,EVENTTLINKLink,CONTAINS,7739
ES100278.xml,9465,EVENTTLINKLink,CONTAINS,7794
ES100278.xml,9468,EVENTTLINKLink,CONTAINS,7701
ES100278.xml,9183,EVENTTLINKLink,CONTAINS,7648
ES100278.xml,9207,EVENTTLINKLink,CONTAINS,7648
ES100278.xml,9471,EVENTTLINKLink,SIMULTANEOUS,7830
ES100278.xml,9474,EVENTTLINKLink,BEFORE,7849
ES100278.xml,9477,EVENTTLINKLink,SIMULTANEOUS,7811
ES100278.xml,9485,EVENTTLINKLink,CONTAINS,7921
ES100278.xml,9488,EVENTTLINKLink,CONTAINS,7902
ES100278.xml,9491,EVENTTLINKLink,BEFORE,8012
ES100278.xml,9233,EVENTTLINKLink,CONTAINS,7849
ES100278.xml,9236,EVENTTLINKLink,OVERLAP,7883
ES100278.xml,9243,EVENTTLINKLink,CONTAINS,7849
ES100278.xml,9249,EVENTTLINKLink,CONTAINS,7849
ES100278.xml,9499,EVENTTLINKLink,CONTAINS,8143
ES100278.xml,9502,EVENTTLINKLink,CONTAINS,8048
ES100278.xml,9505,EVENTTLINKLink,CONTAINS,8086
ES100278.xml,9508,EVENTTLINKLink,CONTAINS,8124
ES100278.xml,9511,EVENTTLINKLink,CONTAINS,8105
ES100278.xml,9514,EVENTTLINKLink,BEFORE,8162
ES100278.xml,9525,EVENTTLINKLink,CONTAINS,8179
ES100278.xml,9528,EVENTTLINKLink,BEFORE,8253
ES100278.xml,9531,EVENTTLINKLink,CONTAINS,8198
ES100278.xml,9534,EVENTTLINKLink,CONTAINS,8234
ES100278.xml,9289,EVENTTLINKLink,CONTAINS,8162
ES100278.xml,9543,EVENTTLINKLink,BEFORE,8359
ES100278.xml,9301,EVENTTLINKLink,CONTAINS,8253
ES100278.xml,9307,EVENTTLINKLink,CONTAINS,8253
ES100278.xml,9313,EVENTTLINKLink,BEFORE,8359
ES100278.xml,9549,EVENTTLINKLink,BEFORE,8507
ES100278.xml,9319,EVENTTLINKLink,BEFORE,8359
ES100278.xml,9322,EVENTTLINKLink,CONTAINS,8412
ES100278.xml,9325,EVENTTLINKLink,CONTAINS,8393
ES100278.xml,9555,EVENTTLINKLink,BEFORE,8634
ES100278.xml,9558,EVENTTLINKLink,BEFORE,8598
ES100278.xml,9333,EVENTTLINKLink,BEFORE,8507
ES100278.xml,9336,EVENTTLINKLink,SIMULTANEOUS,8541
ES100278.xml,9339,EVENTTLINKLink,SIMULTANEOUS,8560
ES100278.xml,9347,EVENTTLINKLink,CONTAINS,8598
ES100278.xml,9565,EVENTTLINKLink,CONTAINS,8651
ES100278.xml,9568,EVENTTLINKLink,BEFORE,8742
ES100278.xml,9571,EVENTTLINKLink,CONTAINS,8670
ES100278.xml,9353,EVENTTLINKLink,CONTAINS,8634
ES100278.xml,9359,EVENTTLINKLink,CONTAINS,8634
ES100278.xml,9579,EVENTTLINKLink,CONTAINS,8816
ES100278.xml,9582,EVENTTLINKLink,OVERLAP,8797
ES100278.xml,9585,EVENTTLINKLink,CONTAINS,8759
ES100278.xml,9593,EVENTTLINKLink,SIMULTANEOUS,8833
ES100278.xml,9596,EVENTTLINKLink,BEFORE,8924
ES100278.xml,9365,EVENTTLINKLink,BEFORE,8924
ES100278.xml,9371,EVENTTLINKLink,CONTAINS,8924
ES100278.xml,9603,EVENTTLINKLink,BEFORE,8988
ES100278.xml,9609,EVENTTLINKLink,SIMULTANEOUS,9005
ES100278.xml,9612,EVENTTLINKLink,BEFORE,9134
ES100278.xml,9397,EVENTTLINKLink,CONTAINS,9134
ES100278.xml,9403,EVENTTLINKLink,CONTAINS,9098
ES100791.xml,1081,TIMEX3TimexLinkLink,CONTAINS,886
ES100791.xml,1127,EVENTTLINKLink,CONTAINS,886
ES100791.xml,1130,EVENTTLINKLink,CONTAINS,941
ES100791.xml,1087,EVENTTLINKLink,CONTAINS,922
ES100791.xml,1090,EVENTTLINKLink,CONTAINS,903
ES100791.xml,1137,EVENTTLINKLink,BEFORE,992
ES100791.xml,1140,EVENTTLINKLink,BEFORE,1011
ES100791.xml,1097,EVENTTLINKLink,BEGINS-ON,941
ES100791.xml,1103,EVENTTLINKLink,CONTAINS,992
ES100791.xml,1115,EVENTTLINKLink,BEFORE,1045
ES100791.xml,1109,EVENTTLINKLink,BEGINS-ON,1011
ES100791.xml,1121,EVENTTLINKLink,CONTAINS,1045
ES100578.xml,6370,TIMEX3TimexLinkLink,ENDS-ON,5601
ES100578.xml,6458,TIMEX3TimexLinkLink,BEGINS-ON,6117
ES100578.xml,6461,TIMEX3TimexLinkLink,ENDS-ON,6098
ES100578.xml,6203,EVENTTLINKLink,CONTAINS,4930
ES100578.xml,6206,EVENTTLINKLink,CONTAINS,4949
ES100578.xml,6500,EVENTTLINKLink,SIMULTANEOUS,4966
ES100578.xml,6503,EVENTTLINKLink,BEFORE,5074
ES100578.xml,6213,EVENTTLINKLink,CONTAINS,4949
ES100578.xml,6219,EVENTTLINKLink,CONTAINS,5019
ES100578.xml,6222,EVENTTLINKLink,CONTAINS,5038
ES100578.xml,6225,EVENTTLINKLink,CONTAINS,4949
ES100578.xml,6233,EVENTTLINKLink,BEFORE,5038
ES100578.xml,6510,EVENTTLINKLink,BEFORE,5125
ES100578.xml,6239,EVENTTLINKLink,CONTAINS,5074
ES100578.xml,6245,EVENTTLINKLink,CONTAINS,5074
ES100578.xml,6516,EVENTTLINKLink,CONTAINS,5180
ES100578.xml,6519,EVENTTLINKLink,CONTAINS,5199
ES100578.xml,6522,EVENTTLINKLink,CONTAINS,5218
ES100578.xml,6525,EVENTTLINKLink,CONTAINS,5294
ES100578.xml,6528,EVENTTLINKLink,CONTAINS,5370
ES100578.xml,6531,EVENTTLINKLink,CONTAINS,5237
ES100578.xml,6534,EVENTTLINKLink,CONTAINS,5256
ES100578.xml,6537,EVENTTLINKLink,CONTAINS,5161
ES100578.xml,6540,EVENTTLINKLink,CONTAINS,5389
ES100578.xml,6543,EVENTTLINKLink,BEFORE,5408
ES100578.xml,6546,EVENTTLINKLink,CONTAINS,5332
ES100578.xml,6549,EVENTTLINKLink,CONTAINS,5275
ES100578.xml,6552,EVENTTLINKLink,CONTAINS,5351
ES100578.xml,6555,EVENTTLINKLink,CONTAINS,5313
ES100578.xml,6329,EVENTTLINKLink,CONTAINS,5408
ES100578.xml,6335,EVENTTLINKLink,CONTAINS,5408
ES100578.xml,6574,EVENTTLINKLink,CONTAINS,5408
ES100578.xml,6577,EVENTTLINKLink,CONTAINS,5478
ES100578.xml,6584,EVENTTLINKLink,BEFORE,5565
ES100578.xml,6349,EVENTTLINKLink,CONTAINS,5478
ES100578.xml,6355,EVENTTLINKLink,CONTAINS,5478
ES100578.xml,6590,EVENTTLINKLink,CONTAINS,5582
ES100578.xml,6593,EVENTTLINKLink,OVERLAP,5618
ES100578.xml,6596,EVENTTLINKLink,BEGINS-ON,5548
ES100578.xml,6599,EVENTTLINKLink,BEFORE,5640
ES100578.xml,6602,EVENTTLINKLink,ENDS-ON,5601
ES100578.xml,6612,EVENTTLINKLink,CONTAINS,5657
ES100578.xml,6615,EVENTTLINKLink,BEFORE,5727
ES100578.xml,6376,EVENTTLINKLink,CONTAINS,5640
ES100578.xml,6382,EVENTTLINKLink,CONTAINS,5640
ES100578.xml,6388,EVENTTLINKLink,CONTAINS,5744
ES100578.xml,6391,EVENTTLINKLink,CONTAINS,5727
ES100578.xml,6622,EVENTTLINKLink,CONTAINS,5801
ES100578.xml,6625,EVENTTLINKLink,BEFORE,5820
ES100578.xml,6628,EVENTTLINKLink,CONTAINS,5782
ES100578.xml,6631,EVENTTLINKLink,OVERLAP,5892
ES100578.xml,6634,EVENTTLINKLink,CONTAINS,5763
ES100578.xml,6416,EVENTTLINKLink,CONTAINS,5856
ES100578.xml,6422,EVENTTLINKLink,CONTAINS,5856
ES100578.xml,6644,EVENTTLINKLink,BEFORE,5926
ES100578.xml,6428,EVENTTLINKLink,CONTAINS,5892
ES100578.xml,6650,EVENTTLINKLink,BEFORE,6045
ES100578.xml,6434,EVENTTLINKLink,CONTAINS,5960
ES100578.xml,6437,EVENTTLINKLink,CONTAINS,5979
ES100578.xml,6440,EVENTTLINKLink,CONTAINS,5926
ES100578.xml,6443,EVENTTLINKLink,CONTAINS,5998
ES100578.xml,6486,EVENTTLINKLink,BEGINS-ON,6028
ES100578.xml,6489,EVENTTLINKLink,SIMULTANEOUS,6140
ES100578.xml,6492,EVENTTLINKLink,CONTAINS,6062
ES100578.xml,6452,EVENTTLINKLink,CONTAINS,6062
ES100578.xml,6468,EVENTTLINKLink,BEGINS-ON,6117
ES100578.xml,6474,EVENTTLINKLink,CONTAINS,6098
ES100578.xml,6480,EVENTTLINKLink,CONTAINS,6098
ES100587.xml,2178,TIMEX3TimexLinkLink,CONTAINS,2111
ES100587.xml,2181,TIMEX3TimexLinkLink,CONTAINS,2092
ES100587.xml,2188,EVENTTLINKLink,CONTAINS,1779
ES100587.xml,2191,EVENTTLINKLink,OVERLAP,1760
ES100587.xml,2198,EVENTTLINKLink,OVERLAP,1796
ES100587.xml,2130,EVENTTLINKLink,SIMULTANEOUS,1813
ES100587.xml,2204,EVENTTLINKLink,CONTAINS,1832
ES100587.xml,2207,EVENTTLINKLink,OVERLAP,1887
ES100587.xml,2210,EVENTTLINKLink,CONTAINS,1851
ES100587.xml,2213,EVENTTLINKLink,BEFORE,1796
ES100587.xml,2222,EVENTTLINKLink,OVERLAP,1904
ES100587.xml,2228,EVENTTLINKLink,CONTAINS,1933
ES100587.xml,2238,EVENTTLINKLink,CONTAINS,1950
ES100587.xml,2241,EVENTTLINKLink,CONTAINS,1969
ES100587.xml,2244,EVENTTLINKLink,SIMULTANEOUS,1986
ES100587.xml,2250,EVENTTLINKLink,SIMULTANEOUS,2003
ES100587.xml,2253,EVENTTLINKLink,BEFORE,2022
ES100587.xml,2260,EVENTTLINKLink,BEFORE,2092
ES100587.xml,2166,EVENTTLINKLink,CONTAINS,2022
ES100587.xml,2172,EVENTTLINKLink,CONTAINS,2022
ES100182.xml,2359,EVENTTLINKLink,BEFORE,1957
ES100182.xml,2283,EVENTTLINKLink,BEFORE,1855
ES100182.xml,2289,EVENTTLINKLink,CONTAINS,1855
ES100182.xml,2295,EVENTTLINKLink,CONTAINS,1855
ES100182.xml,2301,EVENTTLINKLink,CONTAINS,1855
ES100182.xml,2307,EVENTTLINKLink,CONTAINS,1855
ES100182.xml,2365,EVENTTLINKLink,BEFORE,1993
ES100182.xml,2368,EVENTTLINKLink,BEFORE,1974
