file,id_sentence,sentence_begin,sentence_end,link,pairs_events
ES100423.xml,79,1529,1589,TIMEX3TimexLinkLink,[]
ES100423.xml,89,1685,1768,TIMEX3TimexLinkLink,[]
ES100423.xml,94,1769,1832,TIMEX3TimexLinkLink,[]
ES100423.xml,99,1833,1907,TIMEX3TimexLinkLink,[]
ES100423.xml,104,1909,2004,TIMEX3TimexLinkLink,[]
ES100569.xml,19,0,147,TIMEX3TimexLinkLink,[]
ES100569.xml,24,148,257,TIMEX3TimexLinkLink,[]
ES100569.xml,29,258,519,TIMEX3TimexLinkLink,[]
ES100569.xml,34,520,602,TIMEX3TimexLinkLink,[]
ES100569.xml,39,603,807,TIMEX3TimexLinkLink,[]
ES100569.xml,44,808,882,TIMEX3TimexLinkLink,[]
ES100569.xml,54,983,1055,TIMEX3TimexLinkLink,[]
ES100030.xml,24,131,288,TIMEX3TimexLinkLink,[]
ES100030.xml,29,289,392,TIMEX3TimexLinkLink,[]
ES100030.xml,34,396,444,TIMEX3TimexLinkLink,[]
ES100030.xml,39,445,560,TIMEX3TimexLinkLink,[]
ES100030.xml,44,561,715,TIMEX3TimexLinkLink,[]
ES100030.xml,49,716,760,TIMEX3TimexLinkLink,[]
ES100030.xml,54,761,905,TIMEX3TimexLinkLink,[]
ES100178.xml,19,0,26,TIMEX3TimexLinkLink,[]
ES100178.xml,24,28,78,TIMEX3TimexLinkLink,[]
ES100178.xml,34,120,131,TIMEX3TimexLinkLink,[]
ES100178.xml,39,132,245,TIMEX3TimexLinkLink,[]
ES100178.xml,44,246,253,TIMEX3TimexLinkLink,[]
ES100178.xml,49,255,345,TIMEX3TimexLinkLink,[]
ES100178.xml,74,687,777,TIMEX3TimexLinkLink,[]
ES100420.xml,19,0,153,TIMEX3TimexLinkLink,[]
ES100420.xml,24,155,373,TIMEX3TimexLinkLink,[]
ES100420.xml,29,375,491,TIMEX3TimexLinkLink,[]
ES100420.xml,34,492,657,TIMEX3TimexLinkLink,[]
ES100420.xml,39,658,757,TIMEX3TimexLinkLink,[]
ES100420.xml,44,758,822,TIMEX3TimexLinkLink,[]
ES100420.xml,54,902,1245,TIMEX3TimexLinkLink,[]
ES100420.xml,69,1426,1514,TIMEX3TimexLinkLink,[]
ES100420.xml,79,1642,1859,TIMEX3TimexLinkLink,[]
ES100363.xml,24,157,195,TIMEX3TimexLinkLink,[]
ES100363.xml,29,196,318,TIMEX3TimexLinkLink,[]
ES100363.xml,39,475,585,TIMEX3TimexLinkLink,[]
ES100363.xml,44,589,672,TIMEX3TimexLinkLink,[]
ES100363.xml,49,673,851,TIMEX3TimexLinkLink,[]
ES100363.xml,54,852,883,TIMEX3TimexLinkLink,[]
ES100363.xml,59,884,913,TIMEX3TimexLinkLink,[]
ES100363.xml,64,914,977,TIMEX3TimexLinkLink,[]
ES100363.xml,69,978,1024,TIMEX3TimexLinkLink,[]
ES100363.xml,74,1025,1054,TIMEX3TimexLinkLink,[]
ES100363.xml,79,1055,1081,TIMEX3TimexLinkLink,[]
ES100363.xml,84,1082,1195,TIMEX3TimexLinkLink,[]
ES100363.xml,89,1196,1214,TIMEX3TimexLinkLink,[]
ES100363.xml,94,1215,1248,TIMEX3TimexLinkLink,[]
ES100363.xml,99,1249,1292,TIMEX3TimexLinkLink,[]
ES100363.xml,104,1293,1320,TIMEX3TimexLinkLink,[]
ES100363.xml,109,1321,1385,TIMEX3TimexLinkLink,[]
ES100363.xml,114,1386,1803,TIMEX3TimexLinkLink,[]
ES100363.xml,119,1804,1922,TIMEX3TimexLinkLink,[]
ES100363.xml,124,1923,2380,TIMEX3TimexLinkLink,[]
ES100363.xml,129,2381,2447,TIMEX3TimexLinkLink,[]
ES100363.xml,134,2448,2525,TIMEX3TimexLinkLink,[]
ES100001.xml,29,262,470,TIMEX3TimexLinkLink,[]
ES100001.xml,34,471,731,TIMEX3TimexLinkLink,[]
ES100001.xml,39,732,803,TIMEX3TimexLinkLink,[]
ES100571.xml,29,325,537,TIMEX3TimexLinkLink,[]
ES100571.xml,34,538,716,TIMEX3TimexLinkLink,[]
ES100571.xml,39,717,770,TIMEX3TimexLinkLink,[]
ES100571.xml,49,1105,1167,TIMEX3TimexLinkLink,[]
ES100571.xml,54,1168,1277,TIMEX3TimexLinkLink,[]
ES100571.xml,59,1278,1379,TIMEX3TimexLinkLink,[]
ES100571.xml,64,1380,1442,TIMEX3TimexLinkLink,[]
ES100571.xml,69,1443,1643,TIMEX3TimexLinkLink,[]
ES100571.xml,74,1644,1850,TIMEX3TimexLinkLink,[]
ES100571.xml,79,1854,2019,TIMEX3TimexLinkLink,[]
ES100571.xml,84,2020,2226,TIMEX3TimexLinkLink,[]
ES100571.xml,89,2228,2671,TIMEX3TimexLinkLink,[]
ES100571.xml,99,3110,3263,TIMEX3TimexLinkLink,[]
ES100571.xml,109,3552,3611,TIMEX3TimexLinkLink,[]
ES100809.xml,19,0,299,TIMEX3TimexLinkLink,[]
ES100809.xml,24,300,526,TIMEX3TimexLinkLink,[]
ES100809.xml,29,528,1276,TIMEX3TimexLinkLink,[]
ES100809.xml,49,2352,2761,TIMEX3TimexLinkLink,[]
ES100809.xml,59,2861,2956,TIMEX3TimexLinkLink,[]
ES100410.xml,24,222,426,TIMEX3TimexLinkLink,[]
ES100410.xml,29,427,635,TIMEX3TimexLinkLink,[]
ES100410.xml,39,980,1196,TIMEX3TimexLinkLink,[]
ES100410.xml,54,1867,2014,TIMEX3TimexLinkLink,[]
ES100412.xml,4380,0,153,TIMEX3TimexLinkLink,[]
ES100412.xml,4385,154,284,TIMEX3TimexLinkLink,[]
ES100412.xml,4390,285,395,TIMEX3TimexLinkLink,[]
ES100412.xml,4395,396,504,TIMEX3TimexLinkLink,[]
ES100412.xml,4400,505,637,TIMEX3TimexLinkLink,[]
ES100412.xml,4405,638,822,TIMEX3TimexLinkLink,[]
ES100412.xml,4410,823,918,TIMEX3TimexLinkLink,[]
ES100412.xml,4415,919,1082,TIMEX3TimexLinkLink,[]
ES100412.xml,4420,1086,1198,TIMEX3TimexLinkLink,[]
ES100412.xml,4425,1199,1479,TIMEX3TimexLinkLink,[]
ES100412.xml,4430,1481,1886,TIMEX3TimexLinkLink,[]
ES100412.xml,4435,1887,1968,TIMEX3TimexLinkLink,[]
ES100412.xml,4440,1969,2135,TIMEX3TimexLinkLink,[]
ES100002.xml,19,0,86,TIMEX3TimexLinkLink,[]
ES100002.xml,24,87,174,TIMEX3TimexLinkLink,[]
ES100002.xml,29,175,420,TIMEX3TimexLinkLink,[]
ES100002.xml,39,498,570,TIMEX3TimexLinkLink,[]
ES100002.xml,44,571,575,TIMEX3TimexLinkLink,[]
ES100002.xml,49,576,602,TIMEX3TimexLinkLink,[]
ES100002.xml,54,603,631,TIMEX3TimexLinkLink,[]
ES100002.xml,59,632,679,TIMEX3TimexLinkLink,[]
ES100002.xml,64,681,817,TIMEX3TimexLinkLink,[]
ES100002.xml,69,818,860,TIMEX3TimexLinkLink,[]
ES100002.xml,74,861,904,TIMEX3TimexLinkLink,[]
ES100002.xml,79,905,1020,TIMEX3TimexLinkLink,[]
ES100002.xml,84,1021,1065,TIMEX3TimexLinkLink,[]
ES100002.xml,89,1067,1152,TIMEX3TimexLinkLink,[]
ES100002.xml,94,1154,1341,TIMEX3TimexLinkLink,[]
ES100002.xml,99,1345,1431,TIMEX3TimexLinkLink,[]
ES100002.xml,104,1433,1486,TIMEX3TimexLinkLink,[]
ES100002.xml,109,1487,1584,TIMEX3TimexLinkLink,[]
ES100002.xml,114,1585,1619,TIMEX3TimexLinkLink,[]
ES100002.xml,124,1828,2091,TIMEX3TimexLinkLink,[]
ES100994.xml,7513,0,47,TIMEX3TimexLinkLink,[]
ES100994.xml,7518,48,140,TIMEX3TimexLinkLink,[]
ES100994.xml,7528,346,448,TIMEX3TimexLinkLink,[]
ES100994.xml,7533,449,629,TIMEX3TimexLinkLink,[]
ES100994.xml,7538,630,736,TIMEX3TimexLinkLink,[]
ES100994.xml,7543,737,790,TIMEX3TimexLinkLink,[]
ES100994.xml,7548,791,861,TIMEX3TimexLinkLink,[]
ES100994.xml,7553,862,995,TIMEX3TimexLinkLink,[]
ES100994.xml,7558,996,1175,TIMEX3TimexLinkLink,[]
ES100994.xml,7563,1176,1240,TIMEX3TimexLinkLink,[]
ES100994.xml,7568,1241,1311,TIMEX3TimexLinkLink,[]
ES100994.xml,7573,1312,1467,TIMEX3TimexLinkLink,[]
ES100994.xml,7578,1468,1684,TIMEX3TimexLinkLink,[]
ES100994.xml,7588,1851,1968,TIMEX3TimexLinkLink,[]
ES100994.xml,7593,1969,2142,TIMEX3TimexLinkLink,[]
ES100994.xml,7598,2143,2234,TIMEX3TimexLinkLink,[]
ES100994.xml,7603,2235,2436,TIMEX3TimexLinkLink,[]
ES100994.xml,7608,2437,2520,TIMEX3TimexLinkLink,[]
ES100994.xml,7613,2524,2707,TIMEX3TimexLinkLink,[]
ES100214.xml,34,912,1026,TIMEX3TimexLinkLink,[]
ES100605.xml,19,0,106,TIMEX3TimexLinkLink,[]
ES100605.xml,24,107,354,TIMEX3TimexLinkLink,[]
ES100605.xml,34,504,621,TIMEX3TimexLinkLink,[]
ES100605.xml,39,622,874,TIMEX3TimexLinkLink,[]
ES100163.xml,24,289,332,TIMEX3TimexLinkLink,[]
ES100163.xml,29,333,480,TIMEX3TimexLinkLink,[]
ES100163.xml,34,482,635,TIMEX3TimexLinkLink,[]
ES100163.xml,39,637,846,TIMEX3TimexLinkLink,[]
ES100163.xml,44,848,941,TIMEX3TimexLinkLink,[]
ES100177.xml,19,0,115,TIMEX3TimexLinkLink,[]
ES100177.xml,24,117,260,TIMEX3TimexLinkLink,[]
ES100177.xml,29,262,324,TIMEX3TimexLinkLink,[]
ES100177.xml,34,325,406,TIMEX3TimexLinkLink,[]
ES100177.xml,49,645,730,TIMEX3TimexLinkLink,[]
ES100177.xml,54,731,775,TIMEX3TimexLinkLink,[]
ES100177.xml,64,818,854,TIMEX3TimexLinkLink,[]
ES100417.xml,19,0,79,TIMEX3TimexLinkLink,[]
ES100417.xml,24,80,193,TIMEX3TimexLinkLink,[]
ES100417.xml,29,194,319,TIMEX3TimexLinkLink,[]
ES100417.xml,34,320,413,TIMEX3TimexLinkLink,[]
ES100417.xml,39,415,460,TIMEX3TimexLinkLink,[]
ES100417.xml,49,632,659,TIMEX3TimexLinkLink,[]
ES100417.xml,54,660,715,TIMEX3TimexLinkLink,[]
ES100417.xml,59,717,900,TIMEX3TimexLinkLink,[]
ES100417.xml,64,901,1092,TIMEX3TimexLinkLink,[]
ES100417.xml,69,1093,1308,TIMEX3TimexLinkLink,[]
ES100417.xml,74,1309,1379,TIMEX3TimexLinkLink,[]
ES100417.xml,79,1380,1415,TIMEX3TimexLinkLink,[]
ES100417.xml,84,1417,1637,TIMEX3TimexLinkLink,[]
ES100417.xml,89,1638,1728,TIMEX3TimexLinkLink,[]
ES100417.xml,94,1729,1820,TIMEX3TimexLinkLink,[]
ES100417.xml,99,1821,1907,TIMEX3TimexLinkLink,[]
ES100417.xml,104,1908,1998,TIMEX3TimexLinkLink,[]
ES100417.xml,109,1999,2114,TIMEX3TimexLinkLink,[]
ES100417.xml,114,2115,2151,TIMEX3TimexLinkLink,[]
ES100417.xml,119,2152,2250,TIMEX3TimexLinkLink,[]
ES100417.xml,124,2251,2407,TIMEX3TimexLinkLink,[]
ES100417.xml,129,2409,2582,TIMEX3TimexLinkLink,[]
ES100417.xml,134,2583,2687,TIMEX3TimexLinkLink,[]
ES100417.xml,139,2688,2839,TIMEX3TimexLinkLink,[]
ES100417.xml,144,2841,2989,TIMEX3TimexLinkLink,[]
ES100417.xml,149,2990,3121,TIMEX3TimexLinkLink,[]
ES100417.xml,154,3123,3210,TIMEX3TimexLinkLink,[]
ES100417.xml,159,3211,3339,TIMEX3TimexLinkLink,[]
ES100832.xml,24,254,394,TIMEX3TimexLinkLink,[]
ES100832.xml,29,395,485,TIMEX3TimexLinkLink,[]
ES100832.xml,39,681,890,TIMEX3TimexLinkLink,[]
ES100832.xml,44,891,944,TIMEX3TimexLinkLink,[]
ES100832.xml,49,945,1108,TIMEX3TimexLinkLink,[]
ES100832.xml,59,1359,1460,TIMEX3TimexLinkLink,[]
ES100832.xml,64,1462,1730,TIMEX3TimexLinkLink,[]
ES100832.xml,69,1734,1911,TIMEX3TimexLinkLink,[]
ES100832.xml,74,1911,1912,TIMEX3TimexLinkLink,[]
ES100832.xml,79,1914,1940,TIMEX3TimexLinkLink,[]
ES100832.xml,84,1941,1965,TIMEX3TimexLinkLink,[]
ES100832.xml,89,1965,1966,TIMEX3TimexLinkLink,[]
ES100832.xml,94,1968,2057,TIMEX3TimexLinkLink,[]
ES100832.xml,99,2057,2058,TIMEX3TimexLinkLink,[]
ES100832.xml,104,2060,2116,TIMEX3TimexLinkLink,[]
ES100832.xml,109,2116,2117,TIMEX3TimexLinkLink,[]
ES100832.xml,114,2119,2195,TIMEX3TimexLinkLink,[]
ES100832.xml,119,2195,2196,TIMEX3TimexLinkLink,[]
ES100832.xml,124,2200,2336,TIMEX3TimexLinkLink,[]
ES100832.xml,129,2340,2654,TIMEX3TimexLinkLink,[]
ES100832.xml,134,2656,2929,TIMEX3TimexLinkLink,[]
ES100832.xml,139,2930,3078,TIMEX3TimexLinkLink,[]
ES100832.xml,144,3080,3232,TIMEX3TimexLinkLink,[]
ES100832.xml,149,3233,3396,TIMEX3TimexLinkLink,[]
ES100832.xml,154,3397,3469,TIMEX3TimexLinkLink,[]
ES100832.xml,159,3471,3557,TIMEX3TimexLinkLink,[]
ES100832.xml,164,3559,3780,TIMEX3TimexLinkLink,[]
ES100775.xml,24,122,200,TIMEX3TimexLinkLink,[]
ES100775.xml,29,201,365,TIMEX3TimexLinkLink,[]
ES100775.xml,39,631,729,TIMEX3TimexLinkLink,[]
ES100946.xml,8207,85,223,TIMEX3TimexLinkLink,[]
ES100946.xml,8212,224,320,TIMEX3TimexLinkLink,[]
ES100946.xml,8217,321,426,TIMEX3TimexLinkLink,[]
ES100946.xml,8222,427,627,TIMEX3TimexLinkLink,[]
ES100946.xml,8227,628,724,TIMEX3TimexLinkLink,[]
ES100946.xml,8237,766,911,TIMEX3TimexLinkLink,[]
ES100946.xml,8242,912,1122,TIMEX3TimexLinkLink,[]
ES100946.xml,8247,1123,1704,TIMEX3TimexLinkLink,[]
ES100946.xml,8252,1705,1803,TIMEX3TimexLinkLink,[]
ES100946.xml,8257,1805,2197,TIMEX3TimexLinkLink,[]
ES100946.xml,8262,2199,2396,TIMEX3TimexLinkLink,[]
ES100946.xml,8267,2397,2504,TIMEX3TimexLinkLink,[]
ES100946.xml,8272,2505,2612,TIMEX3TimexLinkLink,[]
ES100946.xml,8277,2613,2717,TIMEX3TimexLinkLink,[]
ES100946.xml,8282,2718,2799,TIMEX3TimexLinkLink,[]
ES100946.xml,8287,2801,3012,TIMEX3TimexLinkLink,[]
ES100946.xml,8292,3013,3193,TIMEX3TimexLinkLink,[]
ES100946.xml,8297,3194,3341,TIMEX3TimexLinkLink,[]
ES100946.xml,8302,3343,3544,TIMEX3TimexLinkLink,[]
ES100947.xml,19,0,71,TIMEX3TimexLinkLink,[]
ES100947.xml,24,72,148,TIMEX3TimexLinkLink,[]
ES100947.xml,29,149,159,TIMEX3TimexLinkLink,[]
ES100947.xml,34,160,209,TIMEX3TimexLinkLink,[]
ES100947.xml,44,302,474,TIMEX3TimexLinkLink,[]
ES100947.xml,49,475,549,TIMEX3TimexLinkLink,[]
ES100947.xml,54,550,643,TIMEX3TimexLinkLink,[]
ES100947.xml,59,645,698,TIMEX3TimexLinkLink,[]
ES100947.xml,64,699,887,TIMEX3TimexLinkLink,[]
ES100947.xml,69,888,995,TIMEX3TimexLinkLink,[]
ES100947.xml,79,1125,1285,TIMEX3TimexLinkLink,[]
ES100947.xml,84,1286,1340,TIMEX3TimexLinkLink,[]
ES100947.xml,94,1520,1648,TIMEX3TimexLinkLink,[]
ES100947.xml,99,1649,1750,TIMEX3TimexLinkLink,[]
ES100760.xml,34,612,726,TIMEX3TimexLinkLink,[]
ES100760.xml,39,727,916,TIMEX3TimexLinkLink,[]
ES100760.xml,44,918,1142,TIMEX3TimexLinkLink,[]
ES100760.xml,54,1477,1730,TIMEX3TimexLinkLink,[]
ES100760.xml,59,1732,1838,TIMEX3TimexLinkLink,[]
ES100760.xml,64,1839,2053,TIMEX3TimexLinkLink,[]
ES100819.xml,19,0,63,TIMEX3TimexLinkLink,[]
ES100819.xml,24,64,131,TIMEX3TimexLinkLink,[]
ES100819.xml,34,248,405,TIMEX3TimexLinkLink,[]
ES100819.xml,39,406,680,TIMEX3TimexLinkLink,[]
ES100819.xml,44,681,729,TIMEX3TimexLinkLink,[]
ES100819.xml,49,730,932,TIMEX3TimexLinkLink,[]
ES100819.xml,59,1048,1049,TIMEX3TimexLinkLink,[]
ES100819.xml,64,1051,1255,TIMEX3TimexLinkLink,[]
ES100819.xml,69,1259,1348,TIMEX3TimexLinkLink,[]
ES100819.xml,74,1349,1537,TIMEX3TimexLinkLink,[]
ES100819.xml,79,1539,1630,TIMEX3TimexLinkLink,[]
ES100819.xml,84,1631,1705,TIMEX3TimexLinkLink,[]
ES100819.xml,89,1706,1762,TIMEX3TimexLinkLink,[]
ES100819.xml,94,1762,1763,TIMEX3TimexLinkLink,[]
ES100819.xml,99,1765,2044,TIMEX3TimexLinkLink,[]
ES100819.xml,104,2045,2102,TIMEX3TimexLinkLink,[]
ES100819.xml,109,2103,2189,TIMEX3TimexLinkLink,[]
ES100819.xml,114,2189,2190,TIMEX3TimexLinkLink,[]
ES100819.xml,124,2331,2393,TIMEX3TimexLinkLink,[]
ES100819.xml,129,2394,2423,TIMEX3TimexLinkLink,[]
ES100819.xml,134,2424,2478,TIMEX3TimexLinkLink,[]
ES100819.xml,139,2480,2628,TIMEX3TimexLinkLink,[]
ES100819.xml,144,2629,2690,TIMEX3TimexLinkLink,[]
ES100819.xml,149,2694,2833,TIMEX3TimexLinkLink,[]
ES100819.xml,154,2834,2858,TIMEX3TimexLinkLink,[]
ES100819.xml,159,2862,3073,TIMEX3TimexLinkLink,[]
ES100819.xml,179,3406,3503,TIMEX3TimexLinkLink,[]
ES100789.xml,19,0,188,TIMEX3TimexLinkLink,[]
ES100561.xml,29,701,1124,TIMEX3TimexLinkLink,[]
ES100561.xml,39,1338,1361,TIMEX3TimexLinkLink,[]
ES100561.xml,44,1362,1561,TIMEX3TimexLinkLink,[]
ES100561.xml,49,1562,1697,TIMEX3TimexLinkLink,[]
ES100561.xml,54,1698,1721,TIMEX3TimexLinkLink,[]
ES100561.xml,59,1722,1805,TIMEX3TimexLinkLink,[]
ES100561.xml,64,1809,1985,TIMEX3TimexLinkLink,[]
ES100561.xml,69,1986,2176,TIMEX3TimexLinkLink,[]
ES100561.xml,74,2177,2200,TIMEX3TimexLinkLink,[]
ES100978.xml,24,91,226,TIMEX3TimexLinkLink,[]
ES100978.xml,29,227,312,TIMEX3TimexLinkLink,[]
ES100978.xml,34,313,398,TIMEX3TimexLinkLink,[]
ES100978.xml,39,399,485,TIMEX3TimexLinkLink,[]
ES100978.xml,44,486,605,TIMEX3TimexLinkLink,[]
ES100978.xml,49,606,647,TIMEX3TimexLinkLink,[]
ES100978.xml,54,648,711,TIMEX3TimexLinkLink,[]
ES100978.xml,59,712,818,TIMEX3TimexLinkLink,[]
ES100978.xml,64,820,893,TIMEX3TimexLinkLink,[]
ES100978.xml,69,894,936,TIMEX3TimexLinkLink,[]
ES100978.xml,74,937,963,TIMEX3TimexLinkLink,[]
ES100978.xml,79,964,986,TIMEX3TimexLinkLink,[]
ES100978.xml,84,987,1061,TIMEX3TimexLinkLink,[]
ES100978.xml,89,1062,1093,TIMEX3TimexLinkLink,[]
ES100978.xml,94,1094,1142,TIMEX3TimexLinkLink,[]
ES100978.xml,99,1143,1164,TIMEX3TimexLinkLink,[]
ES100978.xml,104,1165,1303,TIMEX3TimexLinkLink,[]
ES100978.xml,109,1304,1371,TIMEX3TimexLinkLink,[]
ES100978.xml,114,1372,1409,TIMEX3TimexLinkLink,[]
ES100978.xml,119,1410,1438,TIMEX3TimexLinkLink,[]
ES100978.xml,124,1440,1508,TIMEX3TimexLinkLink,[]
ES100978.xml,129,1509,1597,TIMEX3TimexLinkLink,[]
ES100978.xml,134,1598,1639,TIMEX3TimexLinkLink,[]
ES100978.xml,139,1640,1978,TIMEX3TimexLinkLink,[]
ES100978.xml,144,1979,2023,TIMEX3TimexLinkLink,[]
ES100978.xml,154,2319,2629,TIMEX3TimexLinkLink,[]
ES100978.xml,159,2630,2959,TIMEX3TimexLinkLink,[]
ES100978.xml,164,2961,3095,TIMEX3TimexLinkLink,[]
ES100978.xml,169,3096,3173,TIMEX3TimexLinkLink,[]
ES100978.xml,174,3174,3256,TIMEX3TimexLinkLink,[]
ES100978.xml,179,3258,3338,TIMEX3TimexLinkLink,[]
ES100978.xml,184,3339,3381,TIMEX3TimexLinkLink,[]
ES100978.xml,189,3382,3458,TIMEX3TimexLinkLink,[]
ES100937.xml,24,236,452,TIMEX3TimexLinkLink,[]
ES100937.xml,29,453,544,TIMEX3TimexLinkLink,[]
ES100937.xml,49,1168,1226,TIMEX3TimexLinkLink,[]
ES100937.xml,54,1227,1370,TIMEX3TimexLinkLink,[]
ES100937.xml,59,1371,1489,TIMEX3TimexLinkLink,[]
ES100937.xml,69,1646,1853,TIMEX3TimexLinkLink,[]
ES100937.xml,79,1985,2050,TIMEX3TimexLinkLink,[]
ES100513.xml,19,0,98,TIMEX3TimexLinkLink,[]
ES100513.xml,24,99,319,TIMEX3TimexLinkLink,[]
ES100513.xml,29,321,581,TIMEX3TimexLinkLink,[]
ES100063.xml,24,180,230,TIMEX3TimexLinkLink,[]
ES100063.xml,29,232,347,TIMEX3TimexLinkLink,[]
ES100063.xml,34,348,405,TIMEX3TimexLinkLink,[]
ES100063.xml,39,406,442,TIMEX3TimexLinkLink,[]
ES100063.xml,44,444,485,TIMEX3TimexLinkLink,[]
ES100063.xml,49,486,692,TIMEX3TimexLinkLink,[]
ES100063.xml,54,694,872,TIMEX3TimexLinkLink,[]
ES100063.xml,59,874,985,TIMEX3TimexLinkLink,[]
ES100063.xml,64,986,1022,TIMEX3TimexLinkLink,[]
ES100063.xml,69,1024,1192,TIMEX3TimexLinkLink,[]
ES100063.xml,74,1193,1281,TIMEX3TimexLinkLink,[]
ES100063.xml,79,1282,1338,TIMEX3TimexLinkLink,[]
ES100063.xml,84,1340,1560,TIMEX3TimexLinkLink,[]
ES100063.xml,89,1562,1704,TIMEX3TimexLinkLink,[]
ES100063.xml,94,1705,1801,TIMEX3TimexLinkLink,[]
ES100063.xml,99,1802,2100,TIMEX3TimexLinkLink,[]
ES100063.xml,114,2232,2388,TIMEX3TimexLinkLink,[]
ES100063.xml,119,2389,2477,TIMEX3TimexLinkLink,[]
ES100063.xml,124,2479,2672,TIMEX3TimexLinkLink,[]
ES100063.xml,129,2673,2737,TIMEX3TimexLinkLink,[]
ES100063.xml,134,2738,2838,TIMEX3TimexLinkLink,[]
ES100063.xml,139,2840,2895,TIMEX3TimexLinkLink,[]
ES100705.xml,4198,0,117,TIMEX3TimexLinkLink,[]
ES100705.xml,4203,118,431,TIMEX3TimexLinkLink,[]
ES100705.xml,4208,432,588,TIMEX3TimexLinkLink,[]
ES100705.xml,4213,592,712,TIMEX3TimexLinkLink,[]
ES100705.xml,4218,714,868,TIMEX3TimexLinkLink,[]
ES100705.xml,4223,869,977,TIMEX3TimexLinkLink,[]
ES100705.xml,4228,979,1107,TIMEX3TimexLinkLink,[]
ES100705.xml,4233,1108,1295,TIMEX3TimexLinkLink,[]
ES100705.xml,4238,1299,1391,TIMEX3TimexLinkLink,[]
ES100705.xml,4243,1392,1512,TIMEX3TimexLinkLink,[]
ES100659.xml,19,0,133,TIMEX3TimexLinkLink,[]
ES100659.xml,29,229,327,TIMEX3TimexLinkLink,[]
ES100659.xml,34,328,421,TIMEX3TimexLinkLink,[]
ES100659.xml,39,422,571,TIMEX3TimexLinkLink,[]
ES100659.xml,44,572,679,TIMEX3TimexLinkLink,[]
ES100659.xml,49,680,731,TIMEX3TimexLinkLink,[]
ES100840.xml,29,468,797,TIMEX3TimexLinkLink,[]
ES100840.xml,34,798,1028,TIMEX3TimexLinkLink,[]
ES100840.xml,39,1029,1244,TIMEX3TimexLinkLink,[]
ES100840.xml,44,1245,1386,TIMEX3TimexLinkLink,[]
ES100840.xml,49,1387,1718,TIMEX3TimexLinkLink,[]
ES100840.xml,59,1939,2258,TIMEX3TimexLinkLink,[]
ES100840.xml,64,2259,2309,TIMEX3TimexLinkLink,[]
ES100840.xml,69,2310,2438,TIMEX3TimexLinkLink,[]
ES100840.xml,74,2439,2619,TIMEX3TimexLinkLink,[]
ES100840.xml,79,2620,2737,TIMEX3TimexLinkLink,[]
ES100840.xml,84,2738,2810,TIMEX3TimexLinkLink,[]
ES100840.xml,89,2811,2928,TIMEX3TimexLinkLink,[]
ES100713.xml,24,177,221,TIMEX3TimexLinkLink,[]
ES100713.xml,29,222,394,TIMEX3TimexLinkLink,[]
ES100713.xml,34,398,515,TIMEX3TimexLinkLink,[]
ES100713.xml,39,516,709,TIMEX3TimexLinkLink,[]
ES100713.xml,44,710,936,TIMEX3TimexLinkLink,[]
ES100713.xml,49,940,1121,TIMEX3TimexLinkLink,[]
ES100713.xml,54,1122,1247,TIMEX3TimexLinkLink,[]
ES100713.xml,59,1248,1407,TIMEX3TimexLinkLink,[]
ES100713.xml,64,1408,1494,TIMEX3TimexLinkLink,[]
ES100713.xml,74,1609,1752,TIMEX3TimexLinkLink,[]
ES100713.xml,79,1753,1821,TIMEX3TimexLinkLink,[]
ES100713.xml,84,1822,1944,TIMEX3TimexLinkLink,[]
ES100896.xml,24,149,217,TIMEX3TimexLinkLink,[]
ES100896.xml,29,218,303,TIMEX3TimexLinkLink,[]
ES100896.xml,34,304,364,TIMEX3TimexLinkLink,[]
ES100896.xml,39,366,640,TIMEX3TimexLinkLink,[]
ES100896.xml,44,641,727,TIMEX3TimexLinkLink,[]
ES100896.xml,49,728,804,TIMEX3TimexLinkLink,[]
ES100896.xml,54,805,940,TIMEX3TimexLinkLink,[]
ES100896.xml,59,941,977,TIMEX3TimexLinkLink,[]
ES100896.xml,64,978,1039,TIMEX3TimexLinkLink,[]
ES100896.xml,69,1040,1135,TIMEX3TimexLinkLink,[]
ES100896.xml,74,1136,1174,TIMEX3TimexLinkLink,[]
ES100896.xml,79,1176,1392,TIMEX3TimexLinkLink,[]
ES100896.xml,84,1393,1498,TIMEX3TimexLinkLink,[]
ES100896.xml,89,1499,1630,TIMEX3TimexLinkLink,[]
ES100896.xml,99,1866,1908,TIMEX3TimexLinkLink,[]
ES100064.xml,49,895,940,TIMEX3TimexLinkLink,[]
ES100064.xml,54,942,1159,TIMEX3TimexLinkLink,[]
ES100064.xml,59,1160,1316,TIMEX3TimexLinkLink,[]
ES100064.xml,64,1318,1435,TIMEX3TimexLinkLink,[]
ES100064.xml,69,1437,1782,TIMEX3TimexLinkLink,[]
ES100064.xml,74,1783,1867,TIMEX3TimexLinkLink,[]
ES100064.xml,79,1868,1982,TIMEX3TimexLinkLink,[]
ES100064.xml,84,1983,2268,TIMEX3TimexLinkLink,[]
ES100064.xml,89,2269,2312,TIMEX3TimexLinkLink,[]
ES100064.xml,94,2316,2479,TIMEX3TimexLinkLink,[]
ES100064.xml,99,2481,2663,TIMEX3TimexLinkLink,[]
ES100064.xml,104,2665,2723,TIMEX3TimexLinkLink,[]
ES100064.xml,109,2724,2799,TIMEX3TimexLinkLink,[]
ES100064.xml,129,3092,3157,TIMEX3TimexLinkLink,[]
